file,year,dataset,solute,solvent,solute_name,solvent_name,T,gamma_inf,ln_gamma_inf,method,has_sigma,split,pred_ln_gamma_inf
je700139p.xml,2007,9,DIOQZVSQGTUSAI-UHFFFAOYSA-N,HXJUTPCZVOIRIF-UHFFFAOYSA-N,decane,sulfolane,343.15,125.839,4.835003312119592,Chromatography,True,test_one,3.3809290855459624
je700139p.xml,2007,9,DIOQZVSQGTUSAI-UHFFFAOYSA-N,HXJUTPCZVOIRIF-UHFFFAOYSA-N,decane,sulfolane,353.15,106.628,4.669346141406655,Chromatography,True,test_one,3.380108856701825
je700139p.xml,2007,9,DIOQZVSQGTUSAI-UHFFFAOYSA-N,HXJUTPCZVOIRIF-UHFFFAOYSA-N,decane,sulfolane,363.15,92.151,4.523428535928899,Chromatography,True,test_one,3.3736504343027387
je700139p.xml,2007,9,DIOQZVSQGTUSAI-UHFFFAOYSA-N,HXJUTPCZVOIRIF-UHFFFAOYSA-N,decane,sulfolane,373.15,79.825,4.379836738600845,Chromatography,True,test_one,3.362214184666983
j.fluid.2016.10.009.xml,2017,3,DIOQZVSQGTUSAI-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,n-decane,pyridine,298.15,9.6,2.26176309847379,Other,True,train,3.5642292982218127
j.fluid.2013.02.008.xml,2013,5,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LQZZUXJYWNFBMV-UHFFFAOYSA-N,decane,1-dodecanol,352.7,3.46,1.2412685890696329,Chromatography,True,train,0.6609187183775249
j.fluid.2013.02.008.xml,2013,5,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LQZZUXJYWNFBMV-UHFFFAOYSA-N,decane,1-dodecanol,362.5,2.93,1.075002423028976,Chromatography,True,train,0.6319475090023532
j.fluid.2013.02.008.xml,2013,5,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LQZZUXJYWNFBMV-UHFFFAOYSA-N,decane,1-dodecanol,372.8,2.67,0.9820784724121582,Chromatography,True,train,0.6036495540112402
j.fluid.2013.02.008.xml,2013,5,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LQZZUXJYWNFBMV-UHFFFAOYSA-N,decane,1-dodecanol,382.9,2.42,0.883767540168595,Chromatography,True,train,0.5778155623271902
j.fluid.2013.02.008.xml,2013,5,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LQZZUXJYWNFBMV-UHFFFAOYSA-N,decane,1-dodecanol,392.0,2.31,0.8372475245337022,Chromatography,True,train,0.555999085145483
j.fluid.2013.02.008.xml,2013,5,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LQZZUXJYWNFBMV-UHFFFAOYSA-N,decane,1-dodecanol,410.9,2.31,0.8372475245337022,Chromatography,True,train,0.5145685444142448
j.fluid.2013.02.008.xml,2013,5,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LQZZUXJYWNFBMV-UHFFFAOYSA-N,decane,1-dodecanol,430.6,2.18,0.7793248768009977,Chromatography,True,train,0.47616542574769566
j.fluid.2013.02.008.xml,2013,11,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,decane,"1,2-ethanediol",359.5,1680.0,7.426549072397305,Chromatography,True,train,10.516109599882439
j.fluid.2013.02.008.xml,2013,11,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,decane,"1,2-ethanediol",373.1,1210.0,7.098375638590786,Chromatography,True,train,10.164012057223074
j.fluid.2013.02.008.xml,2013,11,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,decane,"1,2-ethanediol",392.4,804.0,6.689599269178967,Chromatography,True,train,9.69447379177716
j.fluid.2013.02.008.xml,2013,11,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,decane,"1,2-ethanediol",411.5,557.0,6.322565239927284,Chromatography,True,train,9.263336834490463
j.fluid.2013.02.008.xml,2013,11,DIOQZVSQGTUSAI-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,decane,"1,2-ethanediol",431.0,454.0,6.118097198041348,Chromatography,True,train,8.855293423487863
j.fluid.2013.02.008.xml,2013,2,DIOQZVSQGTUSAI-UHFFFAOYSA-N,MWKFXSUHUHTGQN-UHFFFAOYSA-N,decane,1-decanol,352.8,2.98,1.091923300517313,Chromatography,True,test_one,0.8637150966610541
j.fluid.2013.02.008.xml,2013,2,DIOQZVSQGTUSAI-UHFFFAOYSA-N,MWKFXSUHUHTGQN-UHFFFAOYSA-N,decane,1-decanol,372.2,2.73,1.0043016091968684,Chromatography,True,test_one,0.7975617905273432
j.fluid.2013.02.008.xml,2013,2,DIOQZVSQGTUSAI-UHFFFAOYSA-N,MWKFXSUHUHTGQN-UHFFFAOYSA-N,decane,1-decanol,391.6,2.6,0.9555114450274363,Chromatography,True,test_one,0.7395744276287901
je900686n.xml,2010,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,PEDCQBHIVMGVHV-UHFFFAOYSA-N,decane,glycerol,303.15,1045.61,6.952355726151042,Chromatography,True,test_one,11.53338120402875
je900686n.xml,2010,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,PEDCQBHIVMGVHV-UHFFFAOYSA-N,decane,glycerol,313.15,881.37,6.781477515068922,Chromatography,True,test_one,11.25727523043814
je900686n.xml,2010,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,PEDCQBHIVMGVHV-UHFFFAOYSA-N,decane,glycerol,323.15,798.19,6.682346664347731,Chromatography,True,test_one,10.983288152893945
je900686n.xml,2010,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,PEDCQBHIVMGVHV-UHFFFAOYSA-N,decane,glycerol,333.15,701.28,6.552907236670499,Chromatography,True,test_one,10.713374284780427
je900686n.xml,2010,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,PEDCQBHIVMGVHV-UHFFFAOYSA-N,decane,glycerol,343.15,611.72,6.416274661479923,Chromatography,True,test_one,10.449004466558408
je200628n.xml,2011,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,n-decane,"1,8-diaminooctane",328.15,5.471,1.699461415081689,Chromatography,True,train,1.6614964528096672
je200628n.xml,2011,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,n-decane,"1,8-diaminooctane",338.15,4.815,1.571736045250089,Chromatography,True,train,1.6276458680509935
je200628n.xml,2011,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,n-decane,"1,8-diaminooctane",343.15,4.576,1.5208252540774967,Chromatography,True,train,1.6109470300164053
je200628n.xml,2011,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,n-decane,"1,8-diaminooctane",348.15,4.355,1.4713246103044662,Chromatography,True,train,1.5943992061336414
je020196d.xml,2003,31,DIOQZVSQGTUSAI-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,decane,tetraethylene glycol,333.15,122.9813,4.812032311293978,Chromatography,True,train,3.8379956069133736
je020196d.xml,2003,31,DIOQZVSQGTUSAI-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,decane,tetraethylene glycol,353.15,87.7984,4.475043277240402,Chromatography,True,train,3.602385935430623
je020196d.xml,2003,31,DIOQZVSQGTUSAI-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,decane,tetraethylene glycol,363.15,75.1279,4.319191994439771,Chromatography,True,train,3.4931520316212046
je020196d.xml,2003,31,DIOQZVSQGTUSAI-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,decane,tetraethylene glycol,373.15,64.3745,4.164717591963446,Chromatography,True,train,3.3892507734724173
je020196d.xml,2003,31,DIOQZVSQGTUSAI-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,decane,tetraethylene glycol,383.15,55.2339,4.011576895216909,Chromatography,True,train,3.290368362775395
je020196d.xml,2003,31,DIOQZVSQGTUSAI-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,decane,tetraethylene glycol,393.15,51.3082,3.937850583457605,Chromatography,True,train,3.1961884821729654
je020196d.xml,2003,31,DIOQZVSQGTUSAI-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,decane,tetraethylene glycol,403.15,42.9478,3.759985424766784,Chromatography,True,train,3.106402498277549
j.jct.2014.06.006.xml,2014,16,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XNWFRZJHXBZDAG-UHFFFAOYSA-N,n-decane,methyl cellosolve,298.0,56.8,4.039536325727106,Chromatography,True,train,5.040948078089185
j.fluid.2013.02.008.xml,2013,14,DIOQZVSQGTUSAI-UHFFFAOYSA-N,YPFDHNVEDLHUCE-UHFFFAOYSA-N,decane,"1,3-propanediol",312.1,793.0,6.675823221634848,Chromatography,True,train,7.10389535372572
j.fluid.2013.02.008.xml,2013,14,DIOQZVSQGTUSAI-UHFFFAOYSA-N,YPFDHNVEDLHUCE-UHFFFAOYSA-N,decane,"1,3-propanediol",333.1,589.0,6.3784261836515865,Chromatography,True,train,6.558796560642368
j.fluid.2013.02.008.xml,2013,14,DIOQZVSQGTUSAI-UHFFFAOYSA-N,YPFDHNVEDLHUCE-UHFFFAOYSA-N,decane,"1,3-propanediol",352.1,501.0,6.2166061010848646,Chromatography,True,train,6.1060389800394415
j.fluid.2013.02.008.xml,2013,14,DIOQZVSQGTUSAI-UHFFFAOYSA-N,YPFDHNVEDLHUCE-UHFFFAOYSA-N,decane,"1,3-propanediol",372.1,464.0,6.139884552226255,Chromatography,True,train,5.671620900101803
j.fluid.2013.02.008.xml,2013,14,DIOQZVSQGTUSAI-UHFFFAOYSA-N,YPFDHNVEDLHUCE-UHFFFAOYSA-N,decane,"1,3-propanediol",391.1,338.0,5.823045895483019,Chromatography,True,train,5.297279577340025
j.fluid.2013.02.008.xml,2013,14,DIOQZVSQGTUSAI-UHFFFAOYSA-N,YPFDHNVEDLHUCE-UHFFFAOYSA-N,decane,"1,3-propanediol",411.1,256.0,5.545177444479562,Chromatography,True,train,4.940524996718328
je020196d.xml,2003,24,DIOQZVSQGTUSAI-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,decane,triethylene glycol,323.15,252.0811,5.529750861133564,Chromatography,True,train,5.255515412224286
je020196d.xml,2003,24,DIOQZVSQGTUSAI-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,decane,triethylene glycol,333.15,219.485,5.391283893050297,Chromatography,True,train,5.1082080413840165
je020196d.xml,2003,24,DIOQZVSQGTUSAI-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,decane,triethylene glycol,343.15,196.3944,5.280124882275566,Chromatography,True,train,4.96703069268129
je020196d.xml,2003,24,DIOQZVSQGTUSAI-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,decane,triethylene glycol,353.15,161.912,5.087052977763904,Chromatography,True,train,4.831949094364068
je020196d.xml,2003,24,DIOQZVSQGTUSAI-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,decane,triethylene glycol,363.15,140.5329,4.945441625062828,Chromatography,True,train,4.702815172355912
je020196d.xml,2003,24,DIOQZVSQGTUSAI-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,decane,triethylene glycol,373.15,125.205,4.829952393970809,Chromatography,True,train,4.579405778179935
je020196d.xml,2003,24,DIOQZVSQGTUSAI-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,decane,triethylene glycol,383.15,107.3318,4.675924971059971,Chromatography,True,train,4.46145220933771
je020196d.xml,2003,24,DIOQZVSQGTUSAI-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,decane,triethylene glycol,393.15,95.5871,4.5600378737140135,Chromatography,True,train,4.348662048637657
je600567z.xml,2007,11,DKGAVHZHDRPRBM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methyl-2-propanol,water,299.15,13.1,2.5726122302071057,headspace analysis,True,train,9.577400626643046
je600567z.xml,2007,11,DKGAVHZHDRPRBM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methyl-2-propanol,water,303.15,14.4,2.667228206581955,headspace analysis,True,train,9.502468560295652
je600567z.xml,2007,11,DKGAVHZHDRPRBM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methyl-2-propanol,water,313.15,16.9,2.827313621929028,headspace analysis,True,train,9.315014445687027
je600567z.xml,2007,12,DKGAVHZHDRPRBM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methyl-2-propanol,water,323.15,19.9,2.990719731730447,Rayleigh distallation,True,train,9.128165056387129
je600567z.xml,2007,12,DKGAVHZHDRPRBM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methyl-2-propanol,water,333.15,21.8,3.0819099697950434,Rayleigh distallation,True,train,8.942761353441515
je600567z.xml,2007,12,DKGAVHZHDRPRBM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methyl-2-propanol,water,343.15,23.5,3.157000421150113,Rayleigh distallation,True,train,8.759499624709445
je600567z.xml,2007,13,DKGAVHZHDRPRBM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methyl-2-propanol,water,353.15,25.4,3.2347491740244907,circulation equilibrium still,True,train,8.578947590876348
je600567z.xml,2007,13,DKGAVHZHDRPRBM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methyl-2-propanol,water,363.15,26.3,3.269568939183719,circulation equilibrium still,True,train,8.401559188237293
je600567z.xml,2007,13,DKGAVHZHDRPRBM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methyl-2-propanol,water,371.15,27.4,3.310543013394025,circulation equilibrium still,True,train,8.262167155750939
je1005517.xml,2011,37,DKPFZGUDAPQIHT-UHFFFAOYSA-N,BTFJIXJJCSYFAL-UHFFFAOYSA-N,"acetic acid, butyl ester",1-eicosanol,338.15,0.14,-1.9661128563728327,GC,True,train,0.5414198233901423
je1005517.xml,2011,37,DKPFZGUDAPQIHT-UHFFFAOYSA-N,BTFJIXJJCSYFAL-UHFFFAOYSA-N,"acetic acid, butyl ester",1-eicosanol,343.15,0.1312,-2.031032402472148,GC,True,train,0.5241534133869057
je1005517.xml,2011,37,DKPFZGUDAPQIHT-UHFFFAOYSA-N,BTFJIXJJCSYFAL-UHFFFAOYSA-N,"acetic acid, butyl ester",1-eicosanol,348.15,0.1229,-2.096384262410148,GC,True,train,0.5075416150200437
je1005517.xml,2011,37,DKPFZGUDAPQIHT-UHFFFAOYSA-N,BTFJIXJJCSYFAL-UHFFFAOYSA-N,"acetic acid, butyl ester",1-eicosanol,353.15,0.1152,-2.1610855307203463,GC,True,train,0.4915497706038729
je1005517.xml,2011,15,DKPFZGUDAPQIHT-UHFFFAOYSA-N,GLDOVTGHNKAZLK-UHFFFAOYSA-N,"acetic acid, butyl ester",1-octadecanol,333.15,0.0526,-2.945039159238473,GC,True,train,0.4817816123444048
je1005517.xml,2011,15,DKPFZGUDAPQIHT-UHFFFAOYSA-N,GLDOVTGHNKAZLK-UHFFFAOYSA-N,"acetic acid, butyl ester",1-octadecanol,338.15,0.0468,-3.061872076058536,GC,True,train,0.46570529169824265
je1005517.xml,2011,15,DKPFZGUDAPQIHT-UHFFFAOYSA-N,GLDOVTGHNKAZLK-UHFFFAOYSA-N,"acetic acid, butyl ester",1-octadecanol,343.15,0.0428,-3.151217176394386,GC,True,train,0.450276122019058
je1005517.xml,2011,15,DKPFZGUDAPQIHT-UHFFFAOYSA-N,GLDOVTGHNKAZLK-UHFFFAOYSA-N,"acetic acid, butyl ester",1-octadecanol,348.15,0.0391,-3.241632811990817,GC,True,train,0.43545865489668534
je1005517.xml,2011,15,DKPFZGUDAPQIHT-UHFFFAOYSA-N,GLDOVTGHNKAZLK-UHFFFAOYSA-N,"acetic acid, butyl ester",1-octadecanol,353.15,0.0358,-3.3298073855754824,GC,True,train,0.4212196047068543
j.fluid.2016.10.009.xml,2017,12,DKPFZGUDAPQIHT-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,butyl acetate,pyridine,298.15,1.15,0.1397619423751586,Other,True,train,0.2728037059095701
je200628n.xml,2011,21,DKPFZGUDAPQIHT-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,n-butyl acetate,"1,8-diaminooctane",328.15,1.509,0.4114471797857117,Chromatography,True,train,-0.46349556587630963
je200628n.xml,2011,21,DKPFZGUDAPQIHT-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,n-butyl acetate,"1,8-diaminooctane",338.15,1.247,0.2207406666978995,Chromatography,True,train,-0.3013670472503563
je200628n.xml,2011,21,DKPFZGUDAPQIHT-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,n-butyl acetate,"1,8-diaminooctane",343.15,1.144,0.134530892957606,Chromatography,True,train,-0.23695254148710732
je200628n.xml,2011,21,DKPFZGUDAPQIHT-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,n-butyl acetate,"1,8-diaminooctane",348.15,1.053,0.0516432331518383,Chromatography,True,train,-0.18155509207097675
j.fluid.2014.05.023.xml,2014,2,DKPFZGUDAPQIHT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,butyl ethanoate,water,273.35,613.0,6.418364935936212,Chromatography,True,train,17.65916558311045
j.fluid.2014.05.023.xml,2014,2,DKPFZGUDAPQIHT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,butyl ethanoate,water,283.15,799.0,6.683360945766275,Chromatography,True,train,17.293637125133632
j.fluid.2014.05.023.xml,2014,2,DKPFZGUDAPQIHT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,butyl ethanoate,water,293.15,942.0,6.848005274576363,Chromatography,True,train,16.91593973011361
j.fluid.2014.05.023.xml,2014,2,DKPFZGUDAPQIHT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,butyl ethanoate,water,298.15,1043.0,6.949856455000773,Chromatography,True,train,16.72640742936868
j.fluid.2014.05.023.xml,2014,2,DKPFZGUDAPQIHT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,butyl ethanoate,water,303.15,1081.0,6.985641817639208,Chromatography,True,train,16.536928824383196
j.fluid.2014.05.023.xml,2014,2,DKPFZGUDAPQIHT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,butyl ethanoate,water,313.15,1145.0,7.0431599159883405,Chromatography,True,train,16.159439262579607
j.fluid.2014.05.023.xml,2014,2,DKPFZGUDAPQIHT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,butyl ethanoate,water,323.15,1161.0,7.057036981697891,Chromatography,True,train,15.785754811093396
j.fluid.2014.05.023.xml,2014,2,DKPFZGUDAPQIHT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,butyl ethanoate,water,333.15,1138.0,7.037027614686276,Chromatography,True,train,15.417684071995689
j.jct.2013.05.011.xml,2013,18,DMEGYFMYUHOHGS-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,cycloheptane,diethylene glycol,333.2,52.38,3.958524839079566,Chromatography,True,test_one,4.6528237480474735
j.jct.2013.05.011.xml,2013,18,DMEGYFMYUHOHGS-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,cycloheptane,diethylene glycol,348.2,47.41,3.8588331769140254,Chromatography,True,test_one,4.477160940100521
j.jct.2013.05.011.xml,2013,18,DMEGYFMYUHOHGS-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,cycloheptane,diethylene glycol,363.2,42.11,3.740285242173836,Chromatography,True,test_one,4.311816412314107
j.jct.2013.02.006.xml,2013,39,DMEGYFMYUHOHGS-UHFFFAOYSA-N,SECXISVLQFMRJM-UHFFFAOYSA-N,cycloheptane,1-methylpyrrolidone,333.2,7.51,2.0162354657760435,Chromatography,True,train,0.8741494895867253
j.jct.2013.02.006.xml,2013,39,DMEGYFMYUHOHGS-UHFFFAOYSA-N,SECXISVLQFMRJM-UHFFFAOYSA-N,cycloheptane,1-methylpyrrolidone,348.2,6.71,1.9035989509835904,Chromatography,True,train,0.8779492765008926
j.jct.2013.02.006.xml,2013,39,DMEGYFMYUHOHGS-UHFFFAOYSA-N,SECXISVLQFMRJM-UHFFFAOYSA-N,cycloheptane,1-methylpyrrolidone,363.2,6.8,1.916922612182061,Chromatography,True,train,0.8781295819896153
j.jct.2013.05.011.xml,2013,41,DMEGYFMYUHOHGS-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,cycloheptane,triethylene glycol,333.2,29.55,3.386083743852107,Chromatography,True,train,3.3936025820167712
j.jct.2013.05.011.xml,2013,41,DMEGYFMYUHOHGS-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,cycloheptane,triethylene glycol,348.2,22.34,3.1063787936410545,Chromatography,True,train,3.253470441223366
j.jct.2013.05.011.xml,2013,41,DMEGYFMYUHOHGS-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,cycloheptane,triethylene glycol,363.2,19.83,2.9871959425317045,Chromatography,True,train,3.1224579622966946
je200628n.xml,2011,26,DURPTKYDGMDSBL-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,butyl oxide,"1,8-diaminooctane",328.15,8.791,2.1737284708690416,Chromatography,True,test_one,0.29519064528275435
je200628n.xml,2011,26,DURPTKYDGMDSBL-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,butyl oxide,"1,8-diaminooctane",338.15,7.793,2.053225894861424,Chromatography,True,test_one,0.3775693811940386
je200628n.xml,2011,26,DURPTKYDGMDSBL-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,butyl oxide,"1,8-diaminooctane",343.15,7.418,2.0039094790673992,Chromatography,True,test_one,0.40996736758069235
je200628n.xml,2011,26,DURPTKYDGMDSBL-UHFFFAOYSA-N,PWGJDPKCLMLPJW-UHFFFAOYSA-N,butyl oxide,"1,8-diaminooctane",348.15,7.177,1.9708814684479348,Chromatography,True,test_one,0.43757247717389425
j.fluid.2014.05.023.xml,2014,3,FKRCODPIKNYEAC-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ethyl propanoate,water,293.15,252.0,5.529429087511423,Chromatography,True,train,13.920976663415573
j.fluid.2014.05.023.xml,2014,3,FKRCODPIKNYEAC-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ethyl propanoate,water,303.15,291.0,5.673323267171493,Chromatography,True,train,13.623919883400903
j.fluid.2014.05.023.xml,2014,3,FKRCODPIKNYEAC-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ethyl propanoate,water,313.15,312.0,5.7430031878094825,Chromatography,True,train,13.326015471448777
j.fluid.2014.05.023.xml,2014,3,FKRCODPIKNYEAC-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ethyl propanoate,water,323.15,329.0,5.796057750765372,Chromatography,True,train,13.029482208855576
j.fluid.2014.05.023.xml,2014,3,FKRCODPIKNYEAC-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ethyl propanoate,water,333.15,343.0,5.83773044716594,Chromatography,True,train,12.736090614091422
j.fluid.2014.05.023.xml,2014,3,FKRCODPIKNYEAC-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ethyl propanoate,water,341.15,332.0,5.805134968916488,Chromatography,True,train,12.50458378248826
j.fluid.2014.05.023.xml,2014,3,FKRCODPIKNYEAC-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ethyl propanoate,water,341.15,328.0,5.793013608384144,Chromatography,True,train,12.50458378248826
j.fluid.2014.05.023.xml,2014,3,FKRCODPIKNYEAC-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ethyl propanoate,water,351.15,366.0,5.902633333401366,Chromatography,True,train,12.220127609495657
j.fluid.2014.05.023.xml,2014,3,FKRCODPIKNYEAC-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ethyl propanoate,water,351.15,321.0,5.771441123130016,Chromatography,True,train,12.220127609495657
j.fluid.2014.05.023.xml,2014,3,FKRCODPIKNYEAC-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ethyl propanoate,water,361.25,283.0,5.645446897643238,Chromatography,True,train,11.939173990947339
je800517r.xml,2008,11,FXHOOIRPVKKKFG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"N,N-dimethylacetamide",water,343.15,1.27,0.2390169004704999,"comparative ebulliometry, circulation still, and differential distillation method",True,train,7.702364734354595
je800517r.xml,2008,11,FXHOOIRPVKKKFG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"N,N-dimethylacetamide",water,343.51,1.29,0.2546422183735807,"comparative ebulliometry, circulation still, and differential distillation method",True,train,7.698722344060986
je800517r.xml,2008,11,FXHOOIRPVKKKFG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"N,N-dimethylacetamide",water,349.03,1.46,0.378436435720245,"comparative ebulliometry, circulation still, and differential distillation method",True,train,7.641890580555662
je800517r.xml,2008,11,FXHOOIRPVKKKFG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"N,N-dimethylacetamide",water,351.15,1.37,0.3148107398400336,"comparative ebulliometry, circulation still, and differential distillation method",True,train,7.619609323687873
je800517r.xml,2008,11,FXHOOIRPVKKKFG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"N,N-dimethylacetamide",water,353.5,1.72,0.5423242908253617,"comparative ebulliometry, circulation still, and differential distillation method",True,train,7.594643332744295
je800517r.xml,2008,11,FXHOOIRPVKKKFG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"N,N-dimethylacetamide",water,353.5,1.79,0.5822156198526637,"comparative ebulliometry, circulation still, and differential distillation method",True,train,7.594643332744295
je800517r.xml,2008,11,FXHOOIRPVKKKFG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"N,N-dimethylacetamide",water,363.87,2.06,0.7227059828014898,"comparative ebulliometry, circulation still, and differential distillation method",True,train,7.481583724224438
je800517r.xml,2008,11,FXHOOIRPVKKKFG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"N,N-dimethylacetamide",water,363.87,2.24,0.8064758658669485,"comparative ebulliometry, circulation still, and differential distillation method",True,train,7.481583724224438
