inchikey,name,dipole_D,n2,eps
OCKPCBLVNKHBMX-UHFFFAOYSA-N,n-butylbenzene,0.5214511955647856,2.716759012515221,3.0792229236858804
NDJKXXJCMXVBJW-UHFFFAOYSA-N,n-heptadecane,0.0114316561362429,2.473277772863072,2.4733542734058243
RWRDLPDLKQPQOW-UHFFFAOYSA-N,pyrrolidine,1.440085764821437,2.513786368139518,8.52564649269327
NQRYJNQNLNOLGT-UHFFFAOYSA-N,piperidine,1.088218789418058,2.5803124562808195,5.356119631372695
PAMIQIKDUOTOBW-UHFFFAOYSA-N,n-methylpiperidine,0.9149538073084394,2.5685524542728273,4.1331119638577505
SJRJJKPEHAURKC-UHFFFAOYSA-N,n-methylmorpholine,1.5515146353113876,2.483737707413294,7.642885167209301
PVOAHINGSUIXLS-UHFFFAOYSA-N,1-methylpiperazine,1.7093965802882929,2.547584103227124,8.91966385807827
RXYPXQSKLGGKOL-UHFFFAOYSA-N,"1,4-dimethyl_piperazine",1.7767989293049655,2.5556048344302513,8.522044362030478
JWUJQDFVADABEY-RXMQYKEDSA-N,2-methyltetrahydrofuran,1.9461308916484432,2.4473336104007433,11.928777084262986
DHXVGJBLRPWPCS-UHFFFAOYSA-N,oxacyclohexane,1.9445866634559252,2.498530408075932,12.420680543568478
WNXJIVFYUVYPPR-UHFFFAOYSA-N,"1,3-dioxolane",1.3447105399947674,2.341332944052678,7.913947425222998
AQIXEPGDORPWBJ-UHFFFAOYSA-N,3-pentanol,1.8091545218981189,2.3801678785749347,9.398239840592796
XCIXKGXIYUWCLL-UHFFFAOYSA-N,cyclopentanol,1.8305280076234007,2.4524333777524268,10.838651431825095
PZHIWRCQKBBTOW-UHFFFAOYSA-N,n-butyl_ethyl_ether,1.5160341822263637,2.3954340709280544,6.434034259324347
QGZKDVFQNNGYKY-UHFFFAOYSA-N,ammonia,1.877404093805488,2.169648697021118,34.8846749948867
VXNZUUAINFGPBY-UHFFFAOYSA-N,1-butene,0.4176194544012531,2.4518668859525015,2.873512487042378
IXQGCWUGDFDQMF-UHFFFAOYSA-N,o-ethylphenol,1.1356711414505762,2.6984727825916868,5.00336287336247
HMNKTRSOROOSPP-UHFFFAOYSA-N,m-ethylphenol,1.950730224708052,2.7219965910217305,10.511604741566805
HXDOZKJGKXYMEW-UHFFFAOYSA-N,p-ethylphenol,1.596606446053207,2.7212918755218074,7.729845242778076
LHGVFZTZFXWLCP-UHFFFAOYSA-N,guaiacol,2.9427494091698407,2.6857992801430943,22.455849871450248
NWVVVBRKAWDGAB-UHFFFAOYSA-N,p-methoxyphenol,,,
YBYIRNPNPLQARY-UHFFFAOYSA-N,indene,0.8429950455158627,2.932961910441869,4.35160206763935
CWERGRDVMFNCDR-UHFFFAOYSA-N,thioglycolic_acid,2.411277097186707,2.473901071403219,20.55060864582809
NMJJFJNHVMGPGM-UHFFFAOYSA-N,n-butyl_formate,2.3271789865398933,2.3382247980080906,13.610930595503284
BSKHPKMHTQYZBB-UHFFFAOYSA-N,2-methylpyridine,1.9007136264998692,2.7508830593564264,12.58700378094538
ZTOMUSMDRMJOTH-UHFFFAOYSA-N,glutaronitrile,3.8796134240718474,2.326464572225835,36.983983996415645
AKGGYBADQZYZPD-UHFFFAOYSA-N,4-phenyl-2-butanone,3.247075552765347,2.660890348078913,20.584394658153833
QUKGYYKBILRGFE-UHFFFAOYSA-N,benzyl_acetate,2.5885618818774327,2.655007013166888,14.40194324549722
QYDYPVFESGNLHU-KHPPLWFESA-N,methyl_oleate,1.8155187975078255,2.4832055774784463,4.486294055956448
CBFCDTFDPHXCNY-UHFFFAOYSA-N,n-eicosane,0.0207809939537027,2.4768050528900387,2.47702140388779
ZWRUINPWMLAQRD-UHFFFAOYSA-N,1-nonanol,2.0268774378863994,2.4161413879087106,7.672215299535594
AFABGHUZZDYHJO-UHFFFAOYSA-N,2-methylpentane,0.026809462038422,2.415118684257747,2.4162003452825087
CBOQJANXLMLOSS-UHFFFAOYSA-N,ethyl_vanillin,5.511635570761972,2.6329388479715456,56.23727428088681
ODLMAHJVESYWTB-UHFFFAOYSA-N,n-propylbenzene,0.5113302819983405,2.7380632510643905,3.134006090218005
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,di-n-propylamine,1.068266631397931,2.437038580313019,4.265264486022765
VFWCMGCRMGJXDK-UHFFFAOYSA-N,n-butyl_chloride,2.4112331790649586,2.38832941940015,16.413009546488375
NBRKLOOSMBRFMH-UHFFFAOYSA-N,tert-butyl_chloride,2.3980019666290966,2.4051356992967157,16.47418157540336
QTBFPMKWQKYFLR-UHFFFAOYSA-N,isobutyl_chloride,2.2271441267481205,2.396165527896602,14.316368048796331
FPYJFEHAWHCUMM-UHFFFAOYSA-N,maleic_anhydride,3.736936618259533,2.4845521141615974,47.45387373529593
OISVCGZHLKNMSJ-UHFFFAOYSA-N,"2,6-dimethylpyridine",1.3804831718926696,2.7251540119007083,6.786012373753785
HWWYDZCSSYKIAD-UHFFFAOYSA-N,"3,5-dimethylpyridine",2.76798121181654,2.704875363997309,20.83657209786904
KFRVYYGHSPLXSZ-UHFFFAOYSA-N,ethyl_tert-pentyl_ether,1.2963540398587712,2.4321078633251036,4.966301038768693
NLHHRLWOUZZQLW-UHFFFAOYSA-N,acrylonitrile,3.763500963215532,2.370618285395028,58.41570131619675
CAWHJQAVHZEVTJ-UHFFFAOYSA-N,2-methyl_pyrazine,0.893814441276364,2.686263721509797,4.574710241888565
YCOZIPAWZNQLMR-UHFFFAOYSA-N,n-pentadecane,0.0163985718815401,2.4693437853865796,2.4695209691288205
IOQPZZOEVPZRBK-UHFFFAOYSA-N,n-octylamine,1.5818044433711838,2.443527540878951,5.797476428973025
MHZGKXUYDGKKIU-UHFFFAOYSA-N,n-decylamine,1.4160518186896265,2.451574157502172,4.573692613575359
XFNJVJPLKCPIBV-UHFFFAOYSA-N,"1,3-propanediamine",1.5568083746018744,2.4067747402556776,8.605129977871808
ZMANZCXQSJIPKH-UHFFFAOYSA-N,triethylamine,0.8628404779639752,2.4390147689856283,3.581675833591483
QWVGKYWNOKOFNN-UHFFFAOYSA-N,o-cresol,1.079263998753836,2.75321484853762,5.2436796535852
WSLDOOZREJYCGB-UHFFFAOYSA-N,"1,2-dichloroethane",2.79950824724942,2.3942514047121937,25.90907525724771
QPFMBZIOSGYJDE-UHFFFAOYSA-N,"1,1,2,2-tetrachloroethane",1.6913499266380905,2.4547303828825675,8.036736580904982
XSTXAVWGXDQKEL-UHFFFAOYSA-N,trichloroethylene,0.7730274075026788,2.524347575806137,3.823131767839817
CYTYCFOTNPOANT-UHFFFAOYSA-N,tetrachloroethylene,1.4177681591836368e-06,2.560304075024396,2.560304075027741
BTMVHUNTONAYDX-UHFFFAOYSA-N,n-butyl_propionate,2.349283876485028,2.403531797558201,11.400309041377431
MCTWTZJPVLRJOU-UHFFFAOYSA-N,n-methylimidazole,4.335801023021367,2.6063573351772487,63.173059717577495
LTEQMZWBSYACLV-UHFFFAOYSA-N,n-hexylbenzene,0.5071204008244652,2.6780632107365263,2.9515947685912387
AOPDRZXCEAKHHW-UHFFFAOYSA-N,di-n-pentyl_ether,1.1033046865143328,2.435760894934526,3.684196378800161
PAAZPARNPHGIKF-UHFFFAOYSA-N,"1,2-dibromoethane",4.889448311572054,2.6203766160701387,75.24640828919195
PYLWMHQQBFSUBP-UHFFFAOYSA-N,fluorobenzene,2.110060140430122,2.67867579096072,15.509097683894012
ZJMWRROPUADPEA-SECBINFHSA-N,sec-butylbenzene,0.5359963914154753,2.7104662760100307,3.0919980974817065
BTFJIXJJCSYFAL-UHFFFAOYSA-N,1-eicosanol,2.173556132422112,2.466051610746959,5.261941677076084
IIYFAKIEWZDVMP-UHFFFAOYSA-N,n-tridecane,0.0176323363174279,2.4619936580471755,2.462227544539466
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,n-methylacetamide,4.315414253885911,2.3704804608462275,61.024364786739255
CBTVGIZVANVGBH-UHFFFAOYSA-N,2-amino-2-methyl-1-propanol_(amp),1.5764668208196169,2.3849350609398425,7.838277387117147
WFDIJRYMOXRFFG-UHFFFAOYSA-N,acetic_anhydride,5.452797649741628,2.307643683244899,76.84023122447645
KAKZBPTYRLMSJV-UHFFFAOYSA-N,"1,3-butadiene",4.47274195326318e-06,2.550097327645058,2.5500973276961045
OWBTYPJTUOEWEK-ZXZARUISSA-N,"2,3-butanediol",0.5394962589114535,2.311147826108577,2.832343157875356
HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,5.491779315223205,2.6356001815561383,83.03061238803821
RWGFKTVRMDUZSP-UHFFFAOYSA-N,cumene,0.46783857650209,2.7550914178867743,3.08868959088651
JRZJOMJEPLMPRA-UHFFFAOYSA-N,1-nonene,0.4572061527293584,2.4733156297827548,2.70808711708907
MELUCTCJOARQQG-UHFFFAOYSA-N,2-hexyne,0.063113509599437,2.450098763545677,2.4567849464896923
DQQNMIPXXNPGCV-UHFFFAOYSA-N,3-hexyne,0.0389721106454256,2.466394677343411,2.468980305109377
UOCLXMDMGBRAIB-UHFFFAOYSA-N,"1,1,1-trichloroethane",1.87149175858903,2.426524121253225,10.630525743826222
KWOLFJPFCHCOCG-UHFFFAOYSA-N,acetophenone,3.534785489764537,2.7525682917163663,31.955043887204734
GSJFXBNYJCXDGI-UHFFFAOYSA-N,methyl_glycolate,2.7970971267281532,2.2727548968469664,23.787998096079896
YTZKOQUCBOVLHL-UHFFFAOYSA-N,tert-butylbenzene,0.5360470761717511,2.719751550264551,3.1040132816619774
OHMHBGPWCHTMQE-UHFFFAOYSA-N,"2,2-dichloro-1,1,1-trifluoroethane",1.961751531135916,2.143988223204348,9.977219075874446
SQCZQTSHSZLZIQ-UHFFFAOYSA-N,1-chloropentane,2.2890740887328183,2.4058479034768485,13.07715717258525
LGUZHRODIJCVOC-UHFFFAOYSA-N,perfluoroheptane,0.13561002328379,1.8706131529133856,1.8811709042769984
JFDZBHWFFUWGJE-UHFFFAOYSA-N,benzonitrile,4.246259392751158,2.7529526789852645,52.140034731606576
LJSQFQKUNVCTIA-UHFFFAOYSA-N,diethyl_sulfide,2.4095344803215775,2.5407717055308736,16.95168746513621
PGMYKACGEOXYJE-UHFFFAOYSA-N,n-pentyl_acetate,2.2152937493667504,2.389771152011057,10.20290038231893
YYLLIJHXUHJATK-UHFFFAOYSA-N,cyclohexyl_acetate,2.5089529211107235,2.4950402907347256,12.97478599528781
RNVCVTLRINQCPJ-UHFFFAOYSA-N,o-toluidine,2.017705113277368,2.7996281437440587,12.540015651711604
MPPPKRYCTPRNTB-UHFFFAOYSA-N,1-bromobutane,4.016609886587699,2.48614454395668,42.99284581513702
JJNQHLLBFBGKEL-UHFFFAOYSA-N,butyl_tert-butyl_ether,1.2905230692430911,2.427735732808195,4.614802388521157
IBSQPLPBRSHTTG-UHFFFAOYSA-N,o-chlorotoluene,1.5359686227040137,2.7846681832814175,7.855201934335594
NPDACUSDTOMAMK-UHFFFAOYSA-N,p-chlorotoluene,2.453292970781982,2.760811437089264,16.55888961525158
LCEDQNDDFOCWGG-UHFFFAOYSA-N,4-formylmorpholine,3.2419859176207297,2.458260084263786,26.375440137962418
HNFSPSWQNZVCTB-UHFFFAOYSA-N,isopropyl_tert-butyl_ether,1.3808623698339295,2.390901712802182,5.1891601435830825
MLRVZFYXUZQSRU-UHFFFAOYSA-N,1-chlorohexane,2.262096100717556,2.4133991900357756,11.390946221656735
VVQNEPGJFQJSBK-UHFFFAOYSA-N,methyl_methacrylate,2.0061039661328977,2.414219350335881,11.345588060283356
SOGAXMICEFXMKE-UHFFFAOYSA-N,n-butyl_methacrylate,,,
RUMACXVDVNRZJZ-UHFFFAOYSA-N,isobutyl_methacrylate,,,
HXDLWJWIAHWIKI-UHFFFAOYSA-N,glycol_monoacetate,2.9890858460301155,2.2998415965113472,22.833804976245865
JTXMVXSTHSMVQF-UHFFFAOYSA-N,ethylene_glycol_diacetate,3.150561396291084,2.3466397716834595,19.22015264343205
QMMFVYPAHWMCMS-UHFFFAOYSA-N,dimethyl_sulfide,2.462957219131369,2.52402202827302,25.132861514441835
WXEHBUMAEPOYKP-UHFFFAOYSA-N,methyl_ethyl_sulfide,2.366428628529313,2.5415718436492982,19.327477434242972
QGJOPFRUJISHPQ-UHFFFAOYSA-N,carbon_disulfide,1.813435327098675e-05,2.707097670519112,2.707097671503255
NKDDWNXOKDWJAK-UHFFFAOYSA-N,methylal,2.301955297569619,2.2628191229808916,16.834167314191305
CXBDYQVECUFKRK-UHFFFAOYSA-N,methyl_n-butyl_ether,1.51522045091711,2.3592777359256782,6.992361900912281
NUVBSKCKDOMJSU-UHFFFAOYSA-N,ethyl-4-hydroxybenzoate,,,
UIWXSTHGICQLQT-UHFFFAOYSA-N,vinyl_propionate,2.1461912446560043,2.4148635575910102,12.775389940090374
XMGQYMWWDOXHJM-JTQLQIEISA-N,d-limonene,0.8648905635662705,2.6237998966830056,3.5913957544756148
YRKCREAYFQTBPV-UHFFFAOYSA-N,acetylacetone,4.008522564378496,2.3374242690282476,39.0780434655009
VOPWNXZWBYDODV-UHFFFAOYSA-N,chlorodifluoromethane,1.8970678101171063,2.05228935262572,14.28849635935394
IAQRGUVFOMOMEM-ARJAWSKDSA-N,cis-2-butene,0.3534000694359565,2.492789014986488,2.802110184761535
NUKZAGXMHTUAFE-UHFFFAOYSA-N,hexanoic_acid_methyl_ester,2.2126472211294765,2.386500518780518,10.15258500165494
XNCNNDVCAUWAIT-UHFFFAOYSA-N,methyl_heptanoate,2.0028013801841507,2.400788949219684,7.966726139501136
XTXRWKRVRITETP-UHFFFAOYSA-N,vinyl_acetate,2.300512026732122,2.38872082697105,16.661238697235987
BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,3.438480365282798,2.4780673209141217,36.65629274438179
ZPVFWPFBNIEHGJ-UHFFFAOYSA-N,2-octanone,3.464030182772216,2.4155786693419743,21.682735224461716
ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,1.8589468086207088,2.3333226968066394,9.230032922022223
QPRQEDXDYOZYLA-YFKPBYRVSA-N,2-methyl-1-butanol,2.011095870075824,2.3728558392543677,11.14310579395774
XYIBRDXRRQCHLP-UHFFFAOYSA-N,ethyl_acetoacetate,4.050497066452271,2.3419798399373875,32.40903435565879
RJUFJBKOKNCXHH-UHFFFAOYSA-N,methyl_propionate,2.065714956845917,2.33122589549313,12.866236079282348
PYGXAGIECVVIOZ-UHFFFAOYSA-N,dibutyl_sebacate,3.5269772635146266,2.4434102556701776,10.989167783472254
ZUOUZKKEUPVFJK-UHFFFAOYSA-N,biphenyl,1.6889858189145358e-05,2.9796940848235187,2.979694085213783
SNMVRZFUUCLYTO-UHFFFAOYSA-N,n-propyl_chloride,2.235638989009638,2.3723602443108898,16.935943043235362
KPSSIOMAKSHJJG-UHFFFAOYSA-N,"2,2-dimethyl-1-propanol",1.9758968636860097,2.367986052623743,10.75461049574577
QENGPZGAWFQWCZ-UHFFFAOYSA-N,3-methylthiophene,1.3838178027149253,2.8450320604998303,8.015990826024254
FXNDIJDIPNCZQJ-UHFFFAOYSA-N,"2,4,4-trimethyl-1-pentene",0.6305878503943869,2.4804758922572385,2.9981211796287024
XTDYIOOONNVFMA-UHFFFAOYSA-N,dimethyl_glutarate,4.137276437013383,2.346490253962044,28.537487044056224
KNKRKFALVUDBJE-GSVOUGTGSA-N,"1,2-dichloropropane",0.5286320724996404,2.361400773509234,2.8550662007054424
WFSMVVDJSNMRAR-UHFFFAOYSA-N,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,0.8323608088438975,2.370394157815816,3.061159054699437
COBPKKZHLDDMTB-UHFFFAOYSA-N,2-(2-(2-butoxyethoxy)ethoxy)ethanol,2.9872778281886037,2.3906968136618407,11.935435137733506
GDOPTJXRTPNYNR-UHFFFAOYSA-N,methylcyclopentane,0.0581686952652087,2.490465854740304,2.496303253074582
RAOIDOHSFRTOEL-UHFFFAOYSA-N,tetrahydrothiophene,2.903587206585672,2.669237545460025,28.357816814459923
TZIHFWKZFHZASV-UHFFFAOYSA-N,methyl_formate,2.199489014987073,2.198474020633944,20.188174210627892
WBJINCZRORDGAQ-UHFFFAOYSA-N,ethyl_formate,2.53164453647178,2.2766897828459243,21.71531033420616
KFNNIILCVOLYIR-UHFFFAOYSA-N,n-propyl_formate,2.5891274770099915,2.3136371579243096,19.05000948358696
KAVGMUDTWQVPDF-UHFFFAOYSA-N,decafluorobutane,0.0117578376862618,1.843147376342624,1.843272982274314
GWHJZXXIDMPWGX-UHFFFAOYSA-N,"1,2,4-trimethylbenzene",0.5158935990445006,2.736073269899589,3.1386491489225663
WQOXQRCZOLPYPM-UHFFFAOYSA-N,dimethyl_disulfide,2.7908893048008157,2.693979522125529,26.41926614938845
CDOSHBSSFJOMGT-SNVBAGLBSA-N,linalool,1.84473457441224,2.50779480821082,6.7495402575899135
XPDWGBQVDMORPB-UHFFFAOYSA-N,trifluoromethane,2.260573932109108,1.7925842968484422,21.181087734591554
MXLMTQWGSQIYOW-RXMQYKEDSA-N,3-methyl-2-butanol,1.7709882365379437,2.3661803058375,8.964872077963497
STNJBCKSHOAVAJ-UHFFFAOYSA-N,methacrolein,3.3567515916963413,2.4149171523257467,37.65549477751468
FVSKHRXBFJPNKK-UHFFFAOYSA-N,propionitrile,3.8397947769052654,2.2929934568122103,55.32900140542993
NBVXSUQYWXRMNV-UHFFFAOYSA-N,methyl_fluoride,2.2326574609437633,1.9214834675170052,29.267584586046254
IJMWOMHMDSDKGK-UHFFFAOYSA-N,isopropyl_propionate,2.4902920070680077,2.374462899562044,13.812523559052496
FKRCODPIKNYEAC-UHFFFAOYSA-N,ethyl_propionate,2.0827766462622117,2.371853127272456,11.549828614758376
WGLLSSPDPJPLOR-UHFFFAOYSA-N,"2,3-dimethyl-2-butene",2.93330736411761e-06,2.5203425036070333,2.520342503621433
HPEUJPJOZXNMSJ-UHFFFAOYSA-N,octadecanoic_acid_methyl_ester,2.2666213613849147,2.392855625555765,5.383448067930209
AILKHAQXUAOOFU-UHFFFAOYSA-N,hexanenitrile,4.028179244436095,2.3760659965314717,36.14393959724201
RFFFKMOABOFIDF-UHFFFAOYSA-N,valeronitrile,3.861234487131564,2.3554097849356164,38.37231526778816
FOCAUTSVDIKZOP-UHFFFAOYSA-N,chloroacetic_acid,3.061282377261522,2.3111096957487143,31.644429407563173
JXTHNDFMNIQAHM-UHFFFAOYSA-N,dichloroacetic_acid,2.5243354737114525,2.355288545491429,18.342480088404997
BMRWNKZVCUKKSR-SCSAIBSYSA-N,"1,2-butanediol",2.447200896675022,2.312967839675724,16.462415947785644
OWWIWYDDISJUMY-UHFFFAOYSA-N,"2,3-dimethyl-1-butene",0.6635602882298064,2.481858127876082,3.2548461293618622
JVSWJIKNEAIKJW-UHFFFAOYSA-N,2-methylheptane,0.0184432778017563,2.432332470638065,2.432729099574896
HUMNYLRZRPPJDN-UHFFFAOYSA-N,benzaldehyde,3.650465345659089,2.758417090946408,38.81749198749434
TWSRVQVEYJNFKQ-UHFFFAOYSA-N,n-pentyl_propanoate,2.3423746194711375,2.417012434416887,10.386452681479438
YLQBMQCUIZJEEH-UHFFFAOYSA-N,furan,0.4625800921814733,2.6471708914240075,3.284289578624668
KFUSEUYYWQURPO-OWOJBTEDSA-N,"trans-1,2-dichloroethylene",6.608211485333518e-05,2.4925839950647983,2.4925840052243005
XIRNKXNNONJFQO-UHFFFAOYSA-N,ethyl-hexadecanoate,1.9599721754492312,2.4568608622223707,4.898526624480635
JQVDAXLFBXTEQA-UHFFFAOYSA-N,di-n-butylamine,1.0578897603469972,2.454046262618464,3.841700870237191
WWUVJRULCWHUSA-UHFFFAOYSA-N,2-methyl-1-pentene,0.6652100109732056,2.475607763888848,3.248690469259606
HCDGVLDPFQMKDK-UHFFFAOYSA-N,hexafluoropropylene,1.188204753192016,1.9051780021705145,4.3331284032048725
AFBPFSWMIHJQDM-UHFFFAOYSA-N,n-methylaniline,1.8926538680654077,2.8148448057832516,11.382994378752084
CNDHHGUSRIZDSL-UHFFFAOYSA-N,1-chlorooctane,2.4876479232117177,2.426540629522658,11.067279117265766
WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",2.377793038050539,1.990074254966745,11.807411993434544
XAOGXQMKWQFZEM-UHFFFAOYSA-N,isoamyl_propionate,2.082934162416073,2.4101678428105213,8.532189259196736
MVLVMROFTAUDAG-UHFFFAOYSA-N,octadecanoic_acid_ethyl_ester,2.040740626260163,2.457727347703639,4.8480535857792795
YZWKKMVJZFACSU-UHFFFAOYSA-N,1-bromopentane,,,
JLTDJTHDQAWBAV-UHFFFAOYSA-N,"n,n-dimethylaniline",2.1654248645217065,2.783622650262088,12.54658962916891
KAESVJOAVNADME-UHFFFAOYSA-N,pyrrole,2.0671233848567825,2.7497626357597147,19.45400150872714
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,oleic_acid,2.0356386322726476,2.4649209696521703,5.15627372304893
KJPRLNWUNMBNBZ-QPJJXVBHSA-N,cinnamaldehyde,4.700845686177701,2.7761817170805463,50.58466736705182
NQBXSWAWVZHKBZ-UHFFFAOYSA-N,ethylene_glycol_monobutyl_ether_acetate,1.6564920401490333,2.388081903155447,5.817942563393155
VMKMZRBPOSNUMX-PHDIDXHHSA-N,dipropylene_glycol,1.5018422052747886,2.3255827701186877,5.5883195113924735
ICMAFTSLXCXHRK-UHFFFAOYSA-N,ethyl-pentanoate,2.334436549166752,2.397398548294988,11.21748025003266
KIDHWZJUCRJVML-UHFFFAOYSA-N,"1,4-diaminobutane",0.2731669291386155,2.43193895373142,2.5574840938645895
PWGJDPKCLMLPJW-UHFFFAOYSA-N,"1,8-octanediamine",2.778703954588732,2.4544062705162046,13.146425183231942
WRMNZCZEMHIOCP-UHFFFAOYSA-N,2-phenylethanol,1.801627046326648,2.72547860325296,9.278812787726611
RHQDFWAXVIIEBN-UHFFFAOYSA-N,"2,2,2-trifluoroethanol",1.8057488697484343,1.962235014658238,10.36011095275138
JCCCMAAJYSNBPR-UHFFFAOYSA-N,2-ethylthiophene,0.9264177789385548,2.7947224479542085,4.536096801010034
YHRUOJUYPBUZOS-UHFFFAOYSA-N,"1,3-dichloropropane",2.3059054430816057,2.396129844997719,15.10300222406126
KJDRSWPQXHESDQ-UHFFFAOYSA-N,"1,4-dichlorobutane",1.4596060254699586e-06,2.4040064868981146,2.4040064869012427
XPFVYQJUAUNWIW-UHFFFAOYSA-N,furfuryl_alcohol,1.9394947351551488,2.5631260333701738,12.565089734248897
IYXGSMUGOJNHAZ-UHFFFAOYSA-N,diethyl_malonate,3.0421555708562016,2.380930189750316,16.586344402725885
QFOHBWFCKVYLES-UHFFFAOYSA-N,butyl-4-hydroxybenzoate,,,
GWYFCOCPABKNJV-UHFFFAOYSA-N,isovaleric_acid,2.0169473010870846,2.346565781133247,10.720144307529576
WGYKZJWCGVVSQN-UHFFFAOYSA-N,n-propylamine,1.385544306920194,2.3873109996708517,8.03659773065305
JJWLVOIRVHMVIS-UHFFFAOYSA-N,isopropylamine,1.3405845056459682,2.3779963707868483,7.577566177311606
HPNMFZURTQLUMO-UHFFFAOYSA-N,diethylamine,1.069221313174841,2.4174285952932744,4.995441699023802
HGINCPLSRVDWNT-UHFFFAOYSA-N,acrolein,2.9798245938588237,2.387730477280593,37.168792525676544
HGBOYTHUEUWSSQ-UHFFFAOYSA-N,pentanal,3.3662772285457327,2.3635218719454434,29.44699922816109
MLUCVPSAIODCQM-NSCUHMNNSA-N,trans-crotonaldehyde,4.4398384616645385,2.41782102130363,65.06671977712492
XNNQFQFUQLJSQT-UHFFFAOYSA-N,bromotrichloromethane,2.343987203394429,2.5549373792380297,15.84524261644581
FJBFPHVGVWTDIP-UHFFFAOYSA-N,dibromomethane,3.225714682995201,2.653002997368756,41.32332292794005
JPOXNPPZZKNXOV-UHFFFAOYSA-N,bromochloromethane,3.301649520772562,2.5157583990366432,43.56629954210533
GSEJCLTVZPLZKY-UHFFFAOYSA-N,triethanolamine,2.0312896451922327,2.3432061128898645,8.180039348294935
LZCLXQDLBQLTDK-BYPYZUCNSA-N,ethyl_lactate,2.9164225320708637,2.3219130748122394,19.018245592720163
ITQTTZVARXURQS-UHFFFAOYSA-N,3-methylpyridine,2.5642452329372283,2.734155050736603,21.1534031577752
XUPYJHCZDLZNFP-UHFFFAOYSA-N,n-butyl_n-butyrate,2.0457815669110126,2.410612685020691,8.302005665712048
SMWDFEZZVXVKRB-UHFFFAOYSA-N,quinoline,2.1087376397251236,2.9731493345933893,13.288557887527803
DTQVDTLACAAQTR-UHFFFAOYSA-N,trifluoroacetic_acid,3.108485734245848,1.9768983334486423,27.081808031165323
ZRKMQKLGEQPLNS-UHFFFAOYSA-N,n-pentyl_mercaptan,2.6469397524188727,2.510883470880811,17.09849118630772
OYHQOLUKZRVURQ-HZJYTTRNSA-N,linoleic_acid,1.8398843045042967,2.4896032003895203,4.6999811561311065
MHDVGSVTJDSBDK-UHFFFAOYSA-N,dibenzyl_ether,1.4464662188361803,2.844485103580438,5.373703454920099
DOIRQSBPFJWKBE-UHFFFAOYSA-N,di-n-butyl_phthalate,2.0319692417699957,2.555895736688906,5.8586270531033975
FDOPVENYMZRARC-UHFFFAOYSA-N,"1,1,1,2,2-pentafluoropropane",3.0338153020645735,1.908410913532014,20.458333675680368
NAMYKGVDVNBCFQ-UHFFFAOYSA-N,2-bromopropane,4.081392587293886,2.483405178672737,52.75624297021413
NEHMKBQYUWJMIP-UHFFFAOYSA-N,methyl_chloride,2.0509111738522123,2.281297767767851,22.904128487935928
IBYHHJPAARCAIE-UHFFFAOYSA-N,1-bromo-2-chloroethane,4.19045227944427,2.7789817617430774,69.73724607296563
HBZDPWBWBJMYRY-UHFFFAOYSA-N,caprinitrile,3.867294203106978,2.4175596575156866,22.04269162191146
GRWFGVWFFZKLTI-IUCAKERBSA-N,alpha-pinene,0.2425248152625522,2.617659909008458,2.6896387416860437
HCFAJYNVAYBARA-UHFFFAOYSA-N,4-heptanone,3.304459950237004,2.4202455015791453,22.39252362963833
CCAFPWNGIUBUSD-UHFFFAOYSA-N,diethyl_sulfoxide,4.364925488249888,2.5308984707304267,48.54464164112552
LBKDGROORAKTLC-UHFFFAOYSA-N,"1,5-dichloropentane",2.3199001268445167,2.410282590166702,11.791452052987896
VEFLKXRACNJHOV-UHFFFAOYSA-N,"1,3-dibromopropane",3.4048167404667,3.0957551267867873,45.18308299996677
AOGQPLXWSUTHQB-UHFFFAOYSA-N,n-hexyl_acetate,2.5743141691541385,2.402556182888014,12.036442004361277
HRYZWHHZPQKTII-UHFFFAOYSA-N,ethyl_chloride,2.23069786797198,2.3447368627371827,20.763865851535925
FSGHEPDRMHVUCQ-UHFFFAOYSA-N,2-ethoxypropene,1.9046803247521813,2.4426750587424286,10.874564527500656
GIAFURWZWWWBQT-UHFFFAOYSA-N,2-aminoethoxyethanol,1.5450508677242802,2.3474946614772803,6.9946053231121965
GETTZEONDQJALK-UHFFFAOYSA-N,benzotrifluoride,4.21790914184258,2.5095615399297113,41.07510546792001
LZDKZFUFMNSQCJ-UHFFFAOYSA-N,"1,2-diethoxyethane",1.932147113369936e-05,2.3799271091447323,2.3799271096267622
CUONGYYJJVDODC-UHFFFAOYSA-N,malononitrile,3.877175001128737,2.2478627357474084,52.100775323923266
IAHFWCOBPZCAEA-UHFFFAOYSA-N,succinonitrile,0.0001179146888561,2.293841414740581,2.2938414406314074
LHIJANUOQQMGNT-UHFFFAOYSA-N,n-aminoethyl_ethanolamine,2.4407289794784393,2.3952502758599037,14.760072225480409
